func_name,qwen3-4B_ires,qwen3-8B_ires,doubao-embedding-vision-251215_ires
IsotopeFactory.getMajorIsotopeMass,0.935551178,0.946957304,0.856076397
AbstractYarnClusterDescriptor.retrieve,0.938797726,0.915211153,0.857346123
OptionsViewPanel.getPanelMisc,0.815613949,0.764943691,0.734895067
FutureUtils.getFailedFuture,0.927849623,0.945933796,0.863353224
DirectExecutionControl.invoke,0.886267113,0.913368268,0.875243283
DefaultGroovyMethods.asType,0.927593466,0.912479153,0.879763157
GDVConvention.findAlias,0.962198161,0.96284049,0.916718357
CDKMCS.getSubgraphAtomsMap,0.992701525,0.977993178,0.97297246
DetectDescribeAssociate.putIntoSrcList,0.961135439,0.958418057,0.930154861
Annotate.attributeTypeAnnotation,0.981165347,0.976132656,0.957182173
DetectChessboardSquarePoints.ensureCCW,0.965709128,0.960930897,0.887286583
SocketMessage.sendMessage,0.93641583,0.944725397,0.920991546
AddOnLoader.getJarClassNames,0.947914155,0.947304846,0.913489759
FactoryMultiViewRobust.baselineRansac,0.937039201,0.959611014,0.919816535
SphereUtil.latlngMinDistRadFull,0.920687113,0.919008534,0.868955948
JSONObject.toJSONString,0.810575228,0.929091796,0.804247894
API.getOneTimeNonce,0.99983162,0.999853497,0.998724627
CmsPrincipalSelectConnector.setPrincipal,0.830486462,0.829566165,0.710169421
FSDirectory.addToParent,0.935491999,0.915379167,0.890096776
FaultTolerantBlockPlacementPolicy.initParityConfigs,0.846753911,0.875301797,0.738716363
AnnotationTypeWriterImpl.getNavSummaryLinks,0.928611974,0.968092832,0.937137718
AbstractCoverTree.collectByCover,0.959151529,0.934733072,0.892541954
GridDatasetInfo.getShapeString,0.950873262,0.955730913,0.863276833
MesosConfiguration.createDriver,0.89938867,0.920419918,0.811900767
MultipartRequestInputStream.readBoundary,0.898709567,0.909398982,0.774177768
ExtensionScript.removeScripType,0.90806285,0.901937097,0.828945893
MergePolicyValidator.checkReplicatedMapMergePolicy,0.949021388,0.950239624,0.908491605
Kinds.typeKindName,0.906652594,0.906805314,0.845922843
DepthSparse3D.configure,0.911728387,0.858982734,0.802991015
CirculantTracker.dense_gauss_kernel,0.80949789,0.833260144,0.692876477
BlockPlacementPolicyRaid.getParityFile,0.967380063,0.95152915,0.934910854
GempakSoundingFileReader.printOb,0.798499913,0.800040004,0.75514872
AtomContainer.indexOf,0.998090381,0.998135461,0.995689877
ObjectIdentifier.pack7Oid,0.790543806,0.806553187,0.726926499
JSONUtil.parseFromResourceBundle,0.975067942,0.977727369,0.948713052
ClassWriter.writeMemberAttrs,0.854759229,0.842182172,0.796119088
X509CertPath.encodePKCS7,0.911198579,0.895340417,0.79466126
SegmentSlic.initalize,0.812658712,0.840511737,0.695053709
RendererModel.fireChange,0.718770167,0.744955389,0.623358994
StyleSet.setBackgroundColor,0.999824826,0.999894814,0.998699624
ExcelSaxUtil.formatCellContent,0.863975561,0.876665832,0.793544759
MMElementRule.getWisley_2000,0.987722023,0.995478724,0.982365547
JournalNode.getJournalDir,0.929218289,0.923043938,0.84712686
ScaleSceneStructure.undoScale,0.823129502,0.803002,0.727678421
LeaderState.add,0.842333951,0.891245035,0.858848327
NetworkOrganizer.getSubset,0.875092803,0.891508057,0.718989027
Config.findTopicConfig,0.999897364,0.999936953,0.999218609
MnistLabelFile.readLabels,0.97008916,0.954069062,0.93007846
CRFppTxtModel.loadTagCoven,0.905957712,0.889938012,0.918085227
TimeZoneFormat.parseOffsetISO8601,0.908019558,0.918292442,0.834784016
VersionCheck.logVersionInfo,0.930518078,0.929733264,0.837552938
AlertRiskTableCellItem.getItemForRisk,0.800864057,0.888712462,0.796312381
Balancer.checkAndMarkRunningBalancer,0.855902502,0.911950078,0.81702069
MathUtils.longToIntWithBitMixing,0.928518841,0.918192697,0.897902208
BaseTransport.shardMessageHandler,0.811806485,0.840431176,0.70787357
ClosureSignatureHint.findClassNode,0.948718874,0.95002321,0.899769533
NettyMessage.allocateBuffer,0.742069731,0.799721188,0.771289126
ClassUtil.getClassName,0.926376564,0.897467388,0.865295948
MutableBigInteger.mul,0.95632468,0.950385425,0.91174294
PathAndPackageVerifier.checkPathAndPackage,0.878791346,0.908367288,0.787153492
RocksDbStorage.addUpdate,0.892153298,0.882405034,0.817886147
PackageIndexFrameWriter.addAllClassesLink,0.968813466,0.98319981,0.965210158
AtomTypeAwareSaturationChecker.isConnected,0.9148138,0.907846939,0.808156886
CRDTReplicationMigrationService.onShutdown,0.906540503,0.887809769,0.88190078
CmsVfsSitemapService.generateInheritProperties,0.802316256,0.778664503,0.794098315
AWTFontManager.setFontForZoom,0.967397704,0.966402054,0.949160462
RegionMergeTree.setToRootNodeNewID,0.917049962,0.944929419,0.860528064
ArabicShaping.deShapeUnicode,0.829582561,0.876137463,0.782641933
ProxySelector.setDefault,0.906151404,0.908567187,0.900034614
ConnectedComponents.getVertexDataSet,0.971048786,0.980325493,0.956724188
AnnoConstruct.getContainer,0.997796898,0.996953577,0.988855242
CmsXmlPageFactory.createDocument,0.944816264,0.948008353,0.907602852
CDKToBeam.toBeamGraph,0.959595567,0.974431869,0.932239302
UsersMultiSelectTable.reloadUsers,0.884882892,0.899238303,0.838886633
AbstractXTree.hasOverflow,0.991308019,0.990428065,0.98824128
FactoryTrackerObjectQuad.circulant,0.953050874,0.958910365,0.914399406
StandardScaler.fit,0.912378763,0.937363371,0.843774064
BeanUtil.isEmpty,0.946495649,0.935928329,0.891557394
StructureDS.setOriginalVariable,0.927538922,0.904442638,0.791226492
RequestBuilder.setHeader,0.892785601,0.89077963,0.851059263
GeometryTools.scaleMolecule,0.978541493,0.978657732,0.964227792
ParameterizedTypeImpl.containingType,0.754048738,0.832936675,0.739090987
MigrationManager.triggerControlTask,0.953532691,0.93763528,0.90759529
CyclicCarbohydrateRecognition.horizontalOffset,0.854144681,0.869001607,0.768019748
EquirectangularDistortBase_F32.compute,0.976302597,0.980202284,0.947896922
ViterbiBuilder.isLatticeBrokenAfter,0.999845411,0.999878493,0.999255389
ClassPathResource.getTempFileFromArchive,0.746240398,0.745797731,0.633781547
AggregateWordCount.main,0.985852601,0.992583344,0.987619085
HashUtil.rsHash,0.999920833,0.999907259,0.999061161
AtomContainerManipulator.getBondOrderSum,0.955574801,0.961714239,0.915786746
JCDiagnostic.getSource,0.920711225,0.919876478,0.823015728
ClusterHeartbeatManager.suspectMemberIfNotHeartBeating,0.927806075,0.922048468,0.868806811
BitsUtil.nextClearBit,0.997564466,0.993255029,0.990602199
MathUtils.correlation,0.803524009,0.835724471,0.712453733
ImageMiscOps.fillBand,0.994028352,0.994566533,0.989139777
Scanner.toCharset,0.994034848,0.989098621,0.982913254
FischerRecognition.neighbors,0.962360551,0.953363183,0.940669656
WritableUtils.skipFully,0.956447819,0.965833256,0.912519408
CMLHandler.characters,0.763963351,0.76711561,0.627879999
KerasLayerUtils.getZeroMaskingFromConfig,0.990681049,0.990277051,0.979437934
SDRandom.uniform,0.999919341,0.999939912,0.998317061
TreeInfo.isExpressionStatement,0.931187691,0.96360848,0.909428538
CmsCodeMirror.onChange,0.784110141,0.837908218,0.777668113
CmsResourceFilter.addExcludeFlags,0.999926998,0.999924732,0.998630952
ListBufferedIterator.head,0.693329311,0.734928632,0.604123223
GribNumbers.uint3,0.999890101,0.999898916,0.997390991
ReUtil.count,0.986339637,0.979352829,0.966650176
FSNamesystem.chooseExcessReplicates,0.914390037,0.934500855,0.88332205
EmptyFieldsCountAccumulator.getDataSet,0.873980403,0.909944544,0.817130456
CEEvaluator.markAll,0.844721482,0.859189709,0.683213242
ThreadUtil.newExecutorByBlockingCoefficient,0.913923443,0.94518701,0.903763603
ClassPathResource.getFile,0.849723745,0.872193717,0.700208287
WeightedEvictableList.addOrVote,0.798183396,0.862808986,0.810345668
NodeSet.popAndTop,0.968726299,0.980599955,0.930416892
EcmwfLocalConcepts.main,0.931627358,0.898291816,0.885042513
Reaction.setReactantCoefficient,0.947463645,0.901249256,0.820017623
CmsListManager.editListConfiguration,0.845301425,0.860099648,0.819010165
CmsSitemapController.commitChange,0.756892855,0.78796227,0.713794443
MkCoPTree.initializeCapacities,0.945134936,0.951198353,0.835517266
CmsAttributeHandler.removeAttributeValue,0.869626289,0.92697261,0.896337464
MCMutualAuthConfig.setProperty,0.999836836,0.999894819,0.99882677
BitsUtil.cycleLeftI,0.75527522,0.812127063,0.6677927
ExtensionFilter.destroy,0.912914528,0.887033689,0.858552684
GridCoordSys.matchLevels,0.95685374,0.974159469,0.933620211
FSNamesystem.renewLease,0.981162356,0.982563594,0.93313703
NameCache.initialized,0.839307993,0.81491597,0.764272852
CmsPermissionDialog.savePermissions,0.905345371,0.921818947,0.876925217
EdmondsMaximumMatching.maxamise,0.832429967,0.814977281,0.739061075
ImageClassifierNiNImageNet.preprocess,0.764292767,0.790988292,0.550706862
UnicodeSet.findCodePoint,0.89972429,0.947939999,0.800073207
KerasReshape.getInputPreprocessor,0.92003215,0.955121993,0.916438264
PackageUseWriter.addPackageList,0.925898515,0.895098465,0.843717305
ExecutableMemberDocImpl.generateKey,0.931383102,0.923691384,0.86944194
MapUtil.sort,0.941600302,0.924557401,0.854804762
NameSpaceSliceStorage.doUpgrade,0.883637643,0.894445884,0.76030105
ScanPanel.scanNode,0.880697714,0.860992836,0.836972267
LocalStore.zipCompress,0.793637744,0.82797289,0.794996206
NcPointType.initPoint,0.997587781,0.997712077,0.988640482
StructureDiagramGenerator.lookupRingSystem,0.67696902,0.767251278,0.649962057
DemonstrationBase.openVideo,0.924942679,0.935814614,0.876045236
CmsHtmlImport.copyOtherFiles,0.868124453,0.860173936,0.80458272
GraphTransformUtil.replaceSubgraphsMatching,0.859133242,0.913657034,0.814444167
GeneratorSingleCluster.setClipping,0.84575536,0.901447327,0.773137076
RestServerEndpoint.checkAndCreateUploadDir,0.962494819,0.945648884,0.924286438
GrabAnnotationTransformation.visitAnnotations,0.858562457,0.934748848,0.703275533
Configuration.finishOptionSettings0,0.754660837,0.760195553,0.688047486
SunCertPathBuilder.addVertices,0.975568552,0.949289961,0.891340477
KeyPointsCircleRegularGrid.process,0.810499297,0.814664504,0.743339971
AlgorithmId.getEncAlgFromSigAlg,0.918476113,0.898063487,0.851772052
DefaultGroovyMethods.power,0.919182089,0.944456294,0.886366889
InductivePartialCharges.assignInductivePartialCharges,0.814358969,0.82164984,0.719155118
JobInProgressTraits.reportTasksInProgress,0.973483114,0.96612583,0.888116646
UKMeans.run,0.83783319,0.846480743,0.733420729
FinalizeMigrationOperation.updatePartitionReplicaVersions,0.964335067,0.957495408,0.924341558
CliFrontend.handleError,0.827111137,0.804631804,0.802263421
SubGraphPredicate.withInputMatching,0.974346069,0.975657075,0.947545277
IteratorUtils.mapRRMDSI,0.745567611,0.774912807,0.689034698
RefineThreeViewProjectiveGeometric.initializeStructure,0.963291556,0.966534289,0.938052044
WikiAPIGenerator.generateAPIFiles,0.908375468,0.881399351,0.782893617
AtomContainer.removeAllElements,0.881067389,0.836358118,0.774946489
WebUtils.isValidKillSessionsToken,0.712148638,0.727027775,0.648354104
SVGHyperCube.recDrawSides,0.868237662,0.92144648,0.816383223
CmsNewResourceTypeDialog.addResourceToModule,0.855492939,0.904699127,0.808267138
HirshbergMatcher.getLCS,0.795789491,0.825529272,0.648444837
PipedInputStream.read,0.896034151,0.909085361,0.8863949
MessageFormat.setLocale,0.817851277,0.880987233,0.764951705
GribCollectionBuilder.createAllRuntimeCollections,0.799413284,0.744701503,0.667099145
Closure.rehydrate,0.959959857,0.900004595,0.886593776
URLClassLoader.findResources,0.813135708,0.788856514,0.737125566
ZooKeeperMesosWorkerStore.newTaskID,0.841580378,0.828990276,0.772695162
FundamentalToProjective.threeView,0.684637133,0.773766919,0.626287382
CollUtil.reverse,0.92486241,0.904524942,0.831104133
PropertyWriterImpl.addInheritedSummaryLink,0.892243256,0.899340673,0.845483712
AttributeTable.hasAttribute,0.905740382,0.89795302,0.858039324
ClosableBlockingQueue.close,0.89786657,0.89802625,0.828979777
CDKMCSHandler.searchMCS,0.881516715,0.902097407,0.779863545
HttpResponse.readBody,0.898329364,0.892392614,0.85256467
Indices.linearOffset,0.846226189,0.830710691,0.696642552
TrackerMeanShiftComaniciu2003.selectBest,0.883550414,0.948716354,0.833738021
ClassUtil.isSimpleTypeOrArray,0.940691482,0.947111826,0.875566031
Scanner.findWithinHorizon,0.989900149,0.988737335,0.985828972
AffineTransformation.applyRelativeInverse,0.988553993,0.985792333,0.976209135
GroupedSet.init,0.978537528,0.959465213,0.938245102
ClassDocImpl.serializableFields,0.999879436,0.999887029,0.999318336
ClassWriterImpl.addImplementedInterfacesInfo,0.938029828,0.880268152,0.905862545
VisOdomQuadPnP.cyclicConsistency,0.796724365,0.724293039,0.649602293
LongMetaData.isValid,0.999895768,0.999902332,0.999242885
ReUtil.isMatch,0.93278534,0.95416023,0.908939613
SerializerBase.addAttribute,0.997059303,0.996531238,0.983719005
NamespaceMappings.lookupPrefix,0.956121652,0.94258046,0.915600198
SparkListenable.setListeners,0.859164367,0.838444074,0.759328254
ContentSummary.readFields,0.991462045,0.989319752,0.989161085
CmsMessageBundleEditorOptions.initModeSwitch,0.878670037,0.882908341,0.731072201
Godiva3Viewer.isViewable,0.888878351,0.873827838,0.799188193
GConvolveImageOps.horizontal,0.99105643,0.981487851,0.970111755
Types.PRIMITIVE_ARRAY,0.929993131,0.944922921,0.890065508
SDNN.sigmoid,0.999870416,0.999894083,0.998168346
GaussianFittingFunction.eval,0.866501895,0.905426513,0.830548967
JschUtil.close,0.863680487,0.826298162,0.790370777
RestartPipelinedRegionStrategy.generateAllFailoverRegion,0.929885234,0.946026239,0.858908926
NidsRadialAdapter.isMine,0.949485977,0.890026178,0.855559226
JSONUtil.isJsonArray,0.9998782,0.99990656,0.998294933
Collections.min,0.883377619,0.889842588,0.783859356
DocEnv.lookupPackage,0.870828925,0.903617527,0.780763777
BoofSwingUtil.selectZoomToFitInDisplay,0.843645916,0.900639843,0.854990792
ObjectInputStream.readNewClassDesc,0.802043196,0.826997284,0.655067617
SharingLonePairReaction.initiate,0.930818041,0.962494431,0.92269942
INChIPlainTextReader.readChemFile,0.935384404,0.935359356,0.872183387
CmsResourceWrapperXmlPage.prepareContent,0.783448356,0.808524939,0.821631587
CRDTReplicationMigrationService.tryProcessOnOtherMembers,0.858853147,0.835776661,0.853534594
GImageStatistics.histogram,0.994231004,0.994182546,0.9785118
TypeExtractionUtils.hasSuperclass,0.91912748,0.917682798,0.803786182
Execution.sendCancelRpcCall,0.935296249,0.948022476,0.896764751
RBBIRuleScanner.parse,0.847251564,0.836417512,0.758395366
NetcdfDataset.clearCoordinateSystems,0.895452965,0.954221507,0.910461142
MAMath.copyInt,0.99990745,0.999915259,0.997560134
FileUtil.unZip,0.91123887,0.917412675,0.873318047
HttpMethodBase.addRequestHeaders,0.989459492,0.996857934,0.989771244
SortUtil.putDecimalNormalizedKey,0.829080098,0.876889849,0.814252139
HardwareMetric.fromSystem,0.89785523,0.879828713,0.796993438
ClassTree.get,0.766168798,0.811985943,0.705885447
MomentOfInertiaDescriptor.calculate,0.895200473,0.899477207,0.821038715
AbstractMetricGroup.getLogicalScope,0.821204327,0.795181606,0.725797939
BaseImageRecordReader.initialize,0.828180877,0.797878622,0.820447476
FileUtil.getOutputStream,0.91318266,0.896476096,0.935827255
X509CertSelector.setExtendedKeyUsage,0.86385722,0.898411168,0.82268138
ImplDisparityScoreSadRectFive_U8.computeRemainingRows,0.943542605,0.952061938,0.885666311
CmsPatternPanelYearlyController.setMonth,0.994979602,0.989623257,0.981476445
Scan.resolveMember,0.887172623,0.869087837,0.787935071
Grib2ReportPanel.doDrsSummary,0.933116102,0.936702313,0.858502306
ConvertD2N.iconvertDataStructureArray,0.848721048,0.81252481,0.695192567
MoleculeBuilder.addAtom,0.955896318,0.929827264,0.87307492
MethodInvocationTrap.convertClosureToSource,0.913864584,0.899529257,0.872272546
SingleInputPlanNode.setDriverKeyInfo,0.831532548,0.868028892,0.690009472
EvaluationBinary.stats,0.70852964,0.763494576,0.682229612
Signature.sign,0.957947437,0.946569058,0.906761978
TypeExtractor.validateInputType,0.882424872,0.817924032,0.6523681
LocalMapStatsProvider.addStatsOfNoDataIncludedMaps,0.843308767,0.854499447,0.770747006
CounterMap.getIterator,0.874437201,0.911658738,0.876528068
ClassPathResource.getAbsolutePath,0.861804584,0.882908263,0.815339419
CoronaTaskTracker.createRunningJob,0.865544535,0.852643233,0.752595414
TrimmedEstimator.toPrimitiveDoubleArray,0.895418409,0.872765825,0.825332099
MopWriter.visitMopMethodList,0.886345728,0.878147778,0.79938884
CmsImportVersion7.setUserFlags,0.892590675,0.937169825,0.905222854
GroovyCollections.min,1,0.99991102,0.998845613
DistanceCorrelationDependenceMeasure.computeDCovar,0.909205553,0.932131912,0.869116364
GrayImageOps.stretch,0.990621736,0.992733325,0.986961204
LinkedDeque.unlinkLast,0.999906725,0.999914582,1
BackgroundGmmCommon.checkBackground,0.951340497,0.939556832,0.9038401
RectifyCalibrated.selectAxises,0.914696516,0.877407177,0.78227605
RaftLog.getLogEntry,0.948509706,0.933666701,0.845838687
USerializedSet.getRange,0.830109934,0.845039153,0.734430401
QueryCacheEndToEndProvider.tryCreateQueryCache,0.933872354,0.927277056,0.852940182
BlockPlacementPolicyRaid.getSourceFile,0.894442097,0.910030143,0.838137259
PojoSerializerSnapshot.decomposeSubclassSerializerRegistry,0.947112663,0.944241356,0.906520763
COF.computeCOFScores,0.975167039,0.976879999,0.964960532
HorizCoordSys.calcProjectionBoundaryPoints,0.910786058,0.909169636,0.838909668
ConstructorWriterImpl.addSummaryType,0.892940042,0.899419404,0.853424406
CalendarDataUtility.retrieveFieldValueName,0.844167782,0.841809624,0.761185538
EdgeIntensityPolygon.computeEdge,0.861066857,0.887706141,0.67765971
ComputationGraph.doEvaluation,0.993152062,0.990744517,0.990863066
IosHttpURLConnection.addHeader,0.863667535,0.862481364,0.783384074
ResourceGroovyMethods.eachFileMatch,0.974908269,0.973712528,0.963370089
CmsPathTree.findNodeInternal,0.93001119,0.936393236,0.891146531
Types.lookup,0.901009838,0.919151261,0.882822483
DateUtil.format,0.978073194,0.970089709,0.972688602
Config.setReliableTopicConfigs,0.999904238,0.999904024,0.997056128
TaskSlot.add,0.938081131,0.935675697,0.91418794
NgramLibrary.getTwoWordFreq,0.929084238,0.907052017,0.854423812
BytecodeHelper.box,0.61587693,0.644170439,0.536980147
Matcher.replaceAll,0.896652901,0.847518023,0.862928043
MolecularFormula.lazyProperties,0.903860436,0.873544336,0.85795842
HttpSessionsPanel.getSiteSelect,0.847474625,0.908463745,0.882038912
