func_name,k0_ires,k1_ires,k2_ires,k3_ires,k4_ires,k5_ires,k6_ires,k7_ires,k8_ires,k9_ires,k10_ires
GImageBandMath.minimum,0.842152935,0.894702435,0.896524906,0.890014286,0.976383328,0.926727176,0.839286089,0.839539647,0.841306329,0.987445474,0.978617787
NNLatencyBenchmark.tearDown,0.797739722,0.880518377,0.832894325,0.776258384,0.831058025,0.829780936,0.811378479,0.840431094,0.80375874,0.827147901,0.800486684
InMemoryChunkAccumulator.reassemble,0.921778461,0.950439036,0.967407644,0.926787578,0.938997507,0.944731593,0.94219178,0.935665786,0.941589355,0.948180676,0.923169255
GroovyMain.processOnce,0.756885579,0.930770636,0.938465595,0.920371923,0.937373459,0.891766667,0.939246297,0.937373459,0.937373459,0.938465595,0.906889796
PluginFactory.probeNextPlugin,0.867685643,0.895263493,0.895263493,0.856698396,0.867016137,0.874249339,0.874349594,0.873948157,0.874603331,0.873948157,0.874850929
NumberUtil.processMultiple,0.727125295,0.958981335,0.958981335,0.904071512,0.877476454,0.888552606,0.875974357,0.877827644,0.838436723,0.839607477,0.828769147
ZapTocMerger.mergeNodes,0.908767894,0.956330478,0.961880863,0.946513152,0.956520796,0.917152226,0.959717095,0.949871421,0.959697187,0.950468957,0.957794249
GridVariable.showMissing,0.791253853,0.775545061,0.767961085,0.78905326,0.8165797,0.802796423,0.87270093,0.853921771,0.802837014,0.864549756,0.854515076
NetUtil.buildInetSocketAddress,0.930187789,0.92527926,0.925429165,0.929737053,0.924517632,0.924812198,0.921851814,0.924649,0.928795815,0.926144481,0.925241172
SummaryAndConfigPanel.setSummaryContent,0.835872777,0.845235527,0.856222332,0.883714563,0.8586514,0.886409998,0.854252517,0.858403027,0.865274072,0.868236303,0.879451156
NetUtils.unresolvedHostToNormalizedString,0.813827905,0.831406653,0.804099321,0.814791867,0.872901261,0.833471477,0.850919843,0.82391572,0.837345064,0.786057293,0.830296993
Normalization.minMaxColumns,0.794299763,0.816201448,0.802680135,0.836320117,0.828348339,0.801703632,0.834522247,0.80214721,0.841742158,0.801703632,0.83509469
VMath.squareSum,0.942262484,0.942259073,0.961083233,0.988717941,0.960865736,0.787164867,0.778678238,0.748592615,0.749906301,0.748041809,0.748041809
YoloUtils.nms,0.863031457,0.928219378,0.927906334,0.938100343,0.926070929,0.931381762,0.926904917,0.925080776,0.930339456,0.923252165,0.93064481
MemoryLogger.getMemoryUsageStatsAsString,0.962431477,0.962651551,0.957222819,0.936321808,0.955996037,0.959147334,0.957606792,0.956282496,0.959844351,0.959946394,0.959946394
SDUInt32.serialize,0.81850156,0.811692595,0.865851164,0.811106348,0.893548369,0.979233146,0.978595257,0.919141531,0.985058367,0.919141531,0.984815776
HadoopArchives.relPathToRoot,0.896583185,0.916032612,0.916032612,0.924369007,0.916061938,0.916061938,0.916129589,0.92806524,0.916061938,0.899537325,0.916032612
AbstractRStarTree.insertDirectoryEntry,0.864077752,0.973075628,0.973075628,0.926893723,0.901501238,0.972792268,0.972792268,0.972792268,0.972792268,0.973075628,0.973075628
LossMixtureDensity.phi,0.887418807,0.944258213,0.894289494,0.944087628,0.895554543,0.935932159,0.895554543,0.947605491,0.934950054,0.947816551,0.945719659
SystemOutLoggingTool.debug,0.872486635,0.885970056,0.885970056,0.880366384,0.885861158,0.885861158,0.885861158,0.885861158,0.849124134,0.885970056,0.849146068
SwissArmyKnife.getDuration,0.89072438,0.892634511,0.907664478,0.920383129,0.911786139,0.907430768,0.907430768,0.907856524,0.907430768,0.932048678,0.912806809
DODSNetcdfFile.readDataDDSfromServer,0.884299763,0.876057386,0.892799616,0.831388264,0.844828069,0.884173512,0.854792833,0.865301609,0.808062851,0.851843834,0.905611396
QrCodeGenerator.renderData,0.756687592,0.790991545,0.78294903,0.834852895,0.82531172,0.791982651,0.828537583,0.817121267,0.808425963,0.826562107,0.817214072
DGrid.getVar,0.844631381,0.832569003,0.901064515,0.907607027,0.847135484,0.897722006,0.894916832,0.907730639,0.895218968,0.894720793,0.904446185
Pool.get,0.927935507,0.96582067,0.967733204,0.968102908,0.966243088,0.965184093,0.96582067,0.966243088,0.966243148,0.96582067,0.968201756
CmsRole.getVirtualGroupFlags,0.786072732,0.870604396,0.834456265,0.880902593,0.874715507,0.83733511,0.850278676,0.850278676,0.849291205,0.887115479,0.829660535
FilteredConvexHull2D.checkCandidateUpdate,0.871538419,0.898665071,0.894514799,0.794309845,0.739385188,0.883988142,0.766834021,0.76639396,0.899740338,0.889949739,0.766834021
API.hasValidKey,0.905036336,0.946824312,0.967230976,0.956363384,0.970716059,0.925623417,0.883332491,0.892421842,0.893452883,0.939721704,0.923357248
RestartStrategyResolving.resolve,0.938203894,0.916834474,0.922975302,0.931215556,0.922022343,0.931156933,0.933771133,0.935498655,0.916400433,0.926112652,0.917593956
CmsVfsFileWidget.getJsonConfig,0.885284826,0.823682547,0.855120957,0.878090486,0.836987317,0.896870792,0.762520552,0.756934583,0.733286977,0.746518195,0.751936853
SquaresIntoCrossClusters.connectNodes,0.82100381,0.89285022,0.888348818,0.910306122,0.931501865,0.910201967,0.928215384,0.917210698,0.907547653,0.906173348,0.913859189
ExtensionSpider.startScan,0.90160417,1,1,0.999905142,1,1,1,1,0.999889851,1,0.999889851
HttpMethodDirector.isRedirectNeeded,0.883147047,0.937143445,0.915296495,0.937003326,0.930977225,0.935817719,0.933878481,0.927126646,0.92604512,0.940214396,0.924500346
LocalExecutor.executePlan,0.849792262,0.825978279,0.876524746,0.926065033,0.857014835,0.922329247,0.924690306,0.89180392,0.799538076,0.875730276,0.886034429
NodeQueryCacheEventService.publish,0.870504053,0.871733069,0.843503773,0.920010957,0.942636073,0.926851511,0.927417278,0.922849596,0.937888682,0.937701106,0.927500844
CenterLossOutputLayer.computeScore,0.758022268,0.961350858,0.971759677,0.953890595,0.973773837,0.954867482,0.971203744,0.967825055,0.962316453,0.957058132,0.9640854
CheckUtil.checkAdd,0.932681944,0.978952467,0.978952467,0.979002279,0.97837007,0.972379863,0.978496075,0.979118168,0.978952467,0.979118109,0.978952467
DTMDocumentImpl.appendNode,0.875457319,0.897412479,0.853758812,0.877410957,0.896326661,0.904308558,0.915369213,0.922369301,0.920907736,0.876432836,0.914665401
DataDescriptor.transferInfo,0.923949345,0.923858047,0.923858047,0.909078759,0.912147939,0.939634204,0.936372101,0.929148138,0.928995728,0.936372101,0.933574498
MDLRXNReader.readChemModel,0.8469319,0.873352826,0.890288532,0.923864226,0.873352826,0.873352826,0.873352826,0.873352826,0.875668764,0.965049267,0.979534447
AtomContainer.removeSingleElectron,0.873781855,0.918654859,0.923880339,0.942331567,0.927053332,0.914007008,0.915293336,0.910515666,0.916109085,0.921143472,0.918230236
ZlibCompressor.setInputFromSavedData,0.650968073,0.930697918,0.930970788,0.920061202,0.931532979,0.930697918,0.931576073,0.931663632,0.930674434,0.940814853,0.930697918
JavacFileManager.close,0.707808255,0.723307848,0.727695584,0.601399863,0.765885174,0.657047331,0.563548028,0.727695584,0.569831967,0.55487901,0.633972824
ExecutionGraph.getArchivedExecutionConfig,0.84947672,0.863066316,0.841649711,0.850810954,0.873391271,0.871450961,0.879571795,0.838307261,0.86975491,0.86184299,0.879796326
DocumentParameters.sorted,0.961851625,0.961450756,0.961450756,0.957630577,0.961851716,0.961851716,0.961851716,0.961851716,0.962241828,0.961450756,0.961450756
VMath.angle,0.858306213,0.862173736,0.835878074,0.878558597,0.874970794,0.874970794,0.86884433,0.87002027,0.87640065,0.87002027,0.873432815
CmsADECache.getCacheContainerPage,0.930723611,0.976666689,0.977722883,0.977612815,0.977784812,0.977722883,0.973338544,0.977784812,0.977784812,0.977722883,0.977784812
MolecularFormulaRangeManipulator.getMinimalFormula,0.97930031,1,1,0.999895242,1,1,1,1,0.999895334,1,0.999895275
HttpDSP.build,0.888149168,0.850135148,0.914124489,0.902920634,0.897989392,0.925738692,0.925807714,0.91515696,0.925735056,0.925738692,0.925738692
AbstractParam.getString,0.824731274,1,1,0.927666049,1,1,1,1,0.999880433,1,0.999880433
PartitionStateManager.isPartitionAssignmentAllowed,0.838254236,0.837967515,0.929574847,0.967880851,0.964758813,0.965763211,0.965883017,0.967434108,0.968408108,0.967230558,0.96706152
ReactionSchemeManipulator.createReactionScheme,0.881138197,0.915636778,0.925714076,0.927931313,0.924491882,0.921758056,0.924491942,0.925348938,0.917363882,0.924491882,0.925159454
BasicAtomGenerator.generate,0.814778757,0.985693038,0.985693038,0.986061209,0.949980259,0.985666335,0.947383523,0.978060305,0.977292597,0.977292597,0.985693038
LocatedBlocks.binarySearchBlockStartOffsets,0.821073545,0.857793689,0.853458405,0.869410977,0.874400258,0.796990037,0.874400258,0.874400258,0.874364853,0.87431407,0.81401813
CRDTReplicationTask.getDataMemberListIndex,0.814109856,1,1,0.989306848,0.989306927,0.989306927,0.989306927,0.989306927,0.999913335,0.994559407,0.989721894
CmsFileUtil.readFile,0.873538221,0.872508705,0.957927704,0.866739705,0.937765181,0.937953472,0.901103258,0.937953472,0.938271284,0.91410929,0.937953472
SimpleGroovyClassDoc.getParentClasses,0.818456913,0.86642313,0.875074387,0.808035411,0.868937194,0.869273126,0.868937194,0.87848407,0.879957139,0.916619241,0.869273126
TldDetection.detectionCascade,0.88105198,0.873903513,0.852776647,0.918861571,0.86793685,0.866912723,0.904504299,0.87647295,0.876876116,0.898212016,0.863011003
JsonObject.getFloat,0.981167048,0.981064081,1,1,1,1,1,1,0.999857247,0.999880552,0.999857247
CmsEditPointer.getOldTargetValue,0.618725122,0.741679668,0.716519833,0.850577125,0.841291368,0.784814417,0.793284833,0.785835505,0.930287838,0.933660984,0.932217777
MapUtil.createInt2ObjectHashMap,0.943907085,0.972321153,0.971639931,0.971916539,0.986773014,0.980195761,0.980265856,0.980265856,0.990469933,0.986809611,0.990555763
ProcessingUnit.setClassLoader,0.903433411,0.891829967,0.888576627,0.894212372,0.903600395,0.903600395,0.903146923,0.903146923,0.903840601,0.903600395,0.903600395
AbstractGempakStationFileReader.getStationList,0.891902371,0.78970015,0.913863301,0.939903759,0.943204701,0.949209571,0.941810429,0.95061928,0.955757439,0.95061928,0.9505952
AioSession.read,0.810460634,0.953000844,0.925007582,0.974589269,0.924869239,0.912226856,0.919231117,0.919231117,0.919269204,0.919054627,0.919333398
Control.notifyExtensionsSessionChanged,0.787231865,0.836130202,0.841974974,0.926753628,0.841974974,0.841974974,0.832848787,0.834294558,0.87550211,0.841974974,0.875505567
JobInProgress.refreshTaskCountsAndWaitTime,0.832196349,0.819764853,0.908224106,0.897616386,0.911853373,0.90637368,0.912378371,0.912240326,0.908858657,0.908221662,0.903377175
RemoteException.unwrapRemoteException,0.84226755,0.772467673,0.904757679,0.878465353,0.885098875,0.88971597,0.88478905,0.889782727,0.889782727,0.885098875,0.889858723
SerializerBase.getOutputProperty,0.776287859,0.848583758,0.849015057,0.911683289,0.997788668,0.997813046,0.99777317,0.99777317,0.99777317,0.997788668,0.997788668
RaftNodeImpl.canReplicateNewEntry,0.840443402,0.895529687,0.853224099,0.833811315,0.945729852,0.93468678,0.932080925,0.94950664,0.942062855,0.922976136,0.923837125
SMARTSQueryTool.matches,0.855560558,0.840550244,0.787830949,0.84466161,0.850236356,0.811701357,0.813710809,0.81051749,0.845358729,0.802461505,0.799136102
KeyUtil.getKeyPairGenerator,0.86274647,0.983924031,0.98401165,0.983654579,0.992480993,0.992480993,0.992650747,0.983924031,0.983924031,0.992480993,0.98401165
Preconditions.isNotNull,0.975219734,0.975972712,0.975995362,0.97599535,0.975972712,0.97610569,0.97610569,0.976560533,0.976537943,0.975995362,0.97610569
CmsCmisTypeManager.setup,0.79667842,0.773858786,0.80683881,0.907059843,0.816718638,0.867203057,0.810364187,0.867203057,0.867203057,0.867203057,0.896754146
SessionDriver.releaseResources,0.839825257,0.980036259,0.981892765,0.988752743,0.98518157,0.98518157,0.985031724,0.989318371,0.989318371,0.987145662,0.988512576
CmsSubscriptionManager.setEnabled,0.825497196,1,0.999887347,0.999867513,0.999887347,0.999887347,1,1,1,0.999887347,0.999887347
CmsSetupBean.setDbWorkConStr,0.770515326,0.771209896,0.779857397,0.846744494,0.846449614,0.785750031,0.846449614,0.840977192,0.857566237,0.839973569,0.835122824
SystemUtil.getBoolean,0.90589561,0.906604707,0.899434388,0.890991746,0.901843071,0.900075257,0.901329756,0.902005136,0.89936465,0.904659808,0.901567042
SqlValidatorImpl.registerOperandSubQueries,0.906658185,0.930773795,0.927676797,0.920067388,0.889239371,0.895460308,0.941472173,0.941572607,0.920256436,0.906835258,0.910371184
AbstractContextSelectToolbarStatusPanel.setupToolbarElements,0.842472183,0.861439288,0.865488052,0.805759459,0.827238321,0.817148328,0.804876268,0.821249008,0.829394698,0.83147651,0.83147651
CmsADEConfigData.getTypesWithModifiableFormatters,0.816963608,0.90060246,0.981121778,0.953113556,0.95519805,0.964622259,0.959299564,0.966463149,0.983421803,0.983886838,0.980883479
JShellTool.printStackTrace,0.931646291,0.967278898,0.929004788,0.936135712,0.96163404,0.930854678,0.846665084,0.934889734,0.931362629,0.814696968,0.814696968
LightWeightHashSet.pollToArray,0.876690383,0.920826674,0.928911567,0.934278838,0.92349273,0.931146801,0.911668062,0.931685984,0.924802363,0.931146801,0.889960706
TryWithResourcesASTTransformation.transform,0.933769907,0.951570749,0.95204109,0.913792234,0.953375936,0.953056395,0.953384936,0.943716943,0.953384936,0.9384951,0.953375936
JShellTool.subCommand,0.770386683,0.829199851,0.784153104,0.847086567,0.755328417,0.791763544,0.775659621,0.803947628,0.786018431,0.755328417,0.755328417
FilterLogGetQuery.writeLogFile,0.679096523,0.706851423,0.690918207,0.675004923,0.70663178,0.682450414,0.683552682,0.70750612,0.706193924,0.711191237,0.70750612
CompactCharArray.elementAt,0.661970201,0.57454443,0.580001712,0.713928383,0.790368319,0.645659685,0.806572735,0.799059868,0.799174428,0.797812462,0.776910663
ByteArrayUtil.readUnsignedVarint,0.903352991,0.914156497,0.913882673,0.877515532,0.913882673,0.913882673,0.914156497,0.917427063,0.914156497,0.913882673,0.917625189
DefaultGroovyMethods.takeWhile,0.926299676,0.951664507,0.969795346,0.920042541,0.970237017,0.932974994,0.936139584,0.935543358,0.978432,0.978567123,0.978567123
AtomContainerManipulator.getBondArray,0.956845236,1.000000119,1.000000119,0.999904496,0.999926746,0.99992758,0.99992758,0.999934673,0.999927521,0.99992758,0.99992758
PrimsMinimumSpanningTree.pruneTree,0.961498538,0.961458445,0.96335727,0.91906357,0.961964488,0.957513273,0.962864399,0.957533538,0.962864399,0.96335727,0.96335727
JobConf.getWorkingDirectory,0.909413194,0.951279819,0.965968847,0.956815015,0.968347728,0.968347728,0.966153145,0.960177302,0.90281409,0.915974259,0.898399889
CollationKey.merge,0.921328146,0.919955075,0.946630478,0.954593277,0.922755957,0.946335733,0.956369758,0.942866802,0.952245593,0.952245593,0.921469212
Resolve.isInnerSubClass,0.91421807,1,0.999890745,0.977827127,0.977322578,0.977322578,0.999890745,0.977475166,0.977322578,0.999890745,0.977591813
CmsADEManager.getFormatterSettings,0.941555285,0.905361176,0.939054191,0.894138175,0.93980515,0.921250999,0.916494429,0.935208201,0.924642861,0.938555181,0.886444628
CmsDriverManager.getDriverInterfaceForProxy,0.900798723,0.828802824,0.857107401,0.918617815,0.84038794,0.83964622,0.840349495,0.879165828,0.847366095,0.842362285,0.898373723
GenerateImplFastCorner.generateSamples,0.5339149,0.51394093,0.582451701,0.618396249,0.553630531,0.514403522,0.559276521,0.64963156,0.648987591,0.659205675,0.683342755
ExtensionScript.loadScript,0.926813143,0.951949656,0.907725096,0.93065242,0.910870671,0.93334341,0.93334341,0.901198804,0.901628613,0.928628623,0.92753011
CreateSymbols.includeEffectiveAccess,0.854089938,0.836766362,0.845181584,0.748726219,0.826093197,0.817332268,0.849674702,0.858159542,0.821113169,0.771718681,0.831501722
KeyUtil.getKeyGenerator,0.90266775,0.969116032,0.96909821,0.987175755,0.969116032,0.969076633,0.96909821,0.992343605,0.969116032,0.96909821,0.96909821
SlotManager.unregisterSlotRequest,0.87544954,0.891704977,0.945025146,0.965852704,0.968686581,0.973947167,0.92366159,0.897197485,0.897738993,0.897346973,0.973806679
ReactionSetManipulator.getReactionByReactionID,0.976436763,0.976112604,0.976025045,0.976024954,0.976112604,0.976112604,0.976025045,0.976112604,0.976112604,0.97604692,0.97664535
ClassUtil.getDefaultValues,0.968372626,0.940028369,0.946014762,0.922699157,0.913206875,0.923027515,0.923027515,0.923209488,0.923425198,0.908144593,0.923027515
CmsResourceBundleLoader.addBundleToCache,0.906856634,0.921450436,0.921450436,0.818558471,0.972960591,0.972960591,0.972960591,0.973343551,0.960772455,0.973343551,0.972960591
MetadataRaftGroupManager.isMetadataGroupLeader,0.940908796,0.91479671,0.645099878,0.905971066,0.815034389,0.878542185,0.936029553,0.930174172,0.933784962,0.908038318,0.92432791
GroovyCollections.transpose,0.862460835,0.87440449,0.849991441,0.883044629,0.880921721,0.868567586,0.849991441,0.87440449,0.870597422,0.866061032,0.873514891
ThreadPoolExecutor.getTask,0.981079121,1,0.999918938,1,1,0.981240273,0.999918938,0.999914765,1,0.999918938,0.980930448
ClassReader.readInnerClasses,0.807575008,0.863294959,0.82679987,0.843739819,0.845684588,0.847893059,0.828258157,0.844111264,0.833247781,0.83284837,0.838959336
KeyMap.get,0.879643302,1.000000119,0.999907732,0.999899526,1.000000119,1.000000119,0.999907732,1.000000119,1.000000119,0.999907732,0.999907732
BackgroundGmmCommon.updateMixture,0.854101559,0.945034504,0.954774857,0.965351485,0.967847824,0.968459308,0.967022181,0.927664876,0.963334978,0.963810921,0.958692789
FileUtil.normalize,0.777305203,0.860413015,0.773279607,0.836003101,0.86728102,0.852286339,0.864335537,0.865276694,0.8743999,0.887021661,0.864636719
SDBaseOps.tile,0.837424374,1,0.999906838,0.999891746,1,0.999885798,0.999906838,0.99989903,1,0.999906838,0.999906838
BoxImageTransform.doTransform,0.793461689,0.882400274,0.870961964,0.834466655,0.800076485,0.913103878,0.833193302,0.886869133,0.856248677,0.90203625,0.835378587
DebugAminoAcid.getFlag,0.868056267,0.935529053,0.935674012,0.936409876,0.93637979,0.936119199,0.93633604,0.93637979,0.93637979,0.93633604,0.93633604
